cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
696,date ('2020-06-21 00:00:00'),29,21102,4,6,0,0,2,5,0,0,1,29,39,37,0.0,1,14,0.3,0,0,0,1
720,date ('2020-06-22 00:00:00'),30,21102,4,6,0,0,2,5,0,0,1,30,32,42,0.0,0,14,0.3,0,0,0,1
744,date ('2020-06-23 00:00:00'),31,21102,3,7,0,0,2,5,0,0,1,28,34,30,0.0,0,14,0.3,0,0,0,1
768,date ('2020-06-24 00:00:00'),32,21101,4,7,0,0,2,5,0,0,1,23,37,31,0.0,1,15,0.3,0,0,0,1
792,date ('2020-06-25 00:00:00'),33,21100,4,7,1,0,2,5,1,0,1,25,25,37,0.0,1,16,0.3,0,0,0,1
816,date ('2020-06-26 00:00:00'),34,21100,3,8,1,0,2,5,1,0,1,37,36,26,0.0,0,16,0.3,0,0,0,1
840,date ('2020-06-27 00:00:00'),35,21099,2,10,0,0,3,6,0,0,1,29,36,29,0.0,1,17,0.3,0,0,0,1
864,date ('2020-06-28 00:00:00'),36,21099,2,10,0,0,3,6,0,0,1,44,21,25,0.0,0,17,0.3,0,0,0,1
888,date ('2020-06-29 00:00:00'),37,21098,3,10,0,0,3,6,0,0,1,27,26,21,0.0,1,18,0.3,0,0,0,1
912,date ('2020-06-30 00:00:00'),38,21096,3,12,0,0,3,7,0,0,1,31,35,37,0.0,2,20,0.3,0,0,0,1
936,date ('2020-07-01 00:00:00'),39,21096,3,11,0,0,4,7,0,0,1,23,27,28,0.0,0,20,0.3,0,0,0,1
960,date ('2020-07-02 00:00:00'),40,21096,2,10,1,0,5,6,1,0,1,43,33,40,0.0,0,20,0.3,0,0,0,1
984,date ('2020-07-03 00:00:00'),41,21095,3,10,1,0,5,6,1,0,1,33,29,34,0.0,1,21,0.3,0,0,0,1
1008,date ('2020-07-04 00:00:00'),42,21094,3,11,1,0,5,7,1,0,1,23,29,34,0.0,1,22,0.3,0,0,0,1
1032,date ('2020-07-05 00:00:00'),43,21094,3,11,1,0,5,7,1,0,1,26,33,27,0.0,0,22,0.3,0,0,0,1
1056,date ('2020-07-06 00:00:00'),44,21092,3,12,1,0,6,7,1,0,1,30,28,39,0.0,2,24,0.3,0,0,0,1
1080,date ('2020-07-07 00:00:00'),45,21090,5,11,1,0,7,6,1,0,1,40,32,33,0.0,2,26,0.3,0,0,0,1
1104,date ('2020-07-08 00:00:00'),46,21090,3,13,1,0,7,7,1,0,1,39,37,30,0.0,0,26,0.3,0,0,0,1
1128,date ('2020-07-09 00:00:00'),47,21090,1,15,1,0,7,7,1,0,1,26,30,30,0.0,0,26,0.3,0,0,0,1
1152,date ('2020-07-10 00:00:00'),48,21089,2,14,1,0,8,6,1,0,1,25,22,35,0.0,1,27,0.3,0,0,0,1
1176,date ('2020-07-11 00:00:00'),49,21088,3,13,1,0,9,6,1,0,1,29,38,31,0.0,1,28,0.3,0,0,0,1
1200,date ('2020-07-12 00:00:00'),50,21087,4,13,1,0,9,6,1,0,1,42,26,25,0.0,1,29,0.3,0,0,0,1
1224,date ('2020-07-13 00:00:00'),51,21086,3,15,1,0,9,7,1,0,1,32,29,35,0.0,1,30,0.3,0,0,0,1
1248,date ('2020-07-14 00:00:00'),52,21086,3,15,1,0,9,7,1,0,1,28,27,32,0.0,0,30,0.3,0,0,0,1
1272,date ('2020-07-15 00:00:00'),53,21085,3,14,1,0,11,6,1,0,1,34,41,35,0.0,1,31,0.3,0,0,0,1
1296,date ('2020-07-16 00:00:00'),54,21084,3,14,0,0,13,6,0,0,1,23,42,27,0.0,1,32,0.3,0,0,0,1
1320,date ('2020-07-17 00:00:00'),55,21084,3,13,0,0,14,5,0,0,1,41,30,27,0.0,0,32,0.3,0,0,0,1
1344,date ('2020-07-18 00:00:00'),56,21084,2,13,0,0,15,6,0,0,1,17,42,28,0.0,0,32,0.3,0,0,0,1
1368,date ('2020-07-19 00:00:00'),57,21084,1,14,0,0,15,6,0,0,1,27,32,34,0.0,0,32,0.3,0,0,0,1
1392,date ('2020-07-20 00:00:00'),58,21083,2,14,0,0,15,6,0,0,1,34,30,43,0.0,1,33,0.3,0,0,0,1
1416,date ('2020-07-21 00:00:00'),59,21082,3,14,0,0,15,6,0,0,1,33,26,33,0.0,1,34,0.3,0,0,0,1
1440,date ('2020-07-22 00:00:00'),60,21081,3,15,0,0,15,6,0,0,1,25,21,33,0.0,1,35,0.3,0,0,0,1
1464,date ('2020-07-23 00:00:00'),61,21081,2,16,0,0,15,7,0,0,1,25,27,33,0.0,0,35,0.3,0,0,0,1
1488,date ('2020-07-24 00:00:00'),62,21080,3,16,0,0,15,7,0,0,1,43,22,41,0.0,1,36,0.3,0,0,0,1
1512,date ('2020-07-25 00:00:00'),63,21079,3,17,0,0,15,7,0,0,1,35,34,37,0.0,1,37,0.3,0,0,0,1
1536,date ('2020-07-26 00:00:00'),64,21078,4,16,0,0,16,7,0,0,1,30,21,26,0.0,1,38,0.3,0,0,0,1
1560,date ('2020-07-27 00:00:00'),65,21078,4,16,0,0,16,7,0,0,1,33,29,29,0.0,0,38,0.3,0,0,0,1
1584,date ('2020-07-28 00:00:00'),66,21078,3,16,1,0,16,7,0,0,1,32,48,28,0.0,0,38,0.3,0,0,0,1
1608,date ('2020-07-29 00:00:00'),67,21077,4,15,1,0,17,7,0,0,1,37,40,25,0.0,1,39,0.3,0,0,0,1
1632,date ('2020-07-30 00:00:00'),68,21077,3,16,1,0,17,7,0,0,1,41,26,25,0.0,0,39,0.3,0,0,0,1
1656,date ('2020-07-31 00:00:00'),69,21077,1,17,1,0,17,9,0,0,2,32,26,30,0.0,0,39,0.3,0,0,1,2
1680,date ('2020-08-01 00:00:00'),70,21076,2,17,1,0,17,9,0,0,2,25,33,36,0.0,1,40,0.3,0,0,0,2
1704,date ('2020-08-02 00:00:00'),71,21076,2,17,1,0,17,9,0,0,2,28,31,28,0.0,0,40,0.3,0,0,0,2
1728,date ('2020-08-03 00:00:00'),72,21076,1,17,2,0,17,9,0,0,2,39,27,37,0.0,0,40,0.3,0,0,0,2
1752,date ('2020-08-04 00:00:00'),73,21076,1,17,2,0,17,9,0,0,2,28,30,49,0.0,0,40,0.3,0,0,0,2
1776,date ('2020-08-05 00:00:00'),74,21075,2,16,1,0,19,8,0,0,2,46,29,43,0.0,1,41,0.3,0,0,0,2
1800,date ('2020-08-06 00:00:00'),75,21075,2,15,1,0,20,8,0,0,2,33,28,35,0.0,0,41,0.3,0,0,0,2
1824,date ('2020-08-07 00:00:00'),76,21074,2,13,1,0,23,7,0,0,2,35,39,37,0.0,1,42,0.3,0,0,0,2
1848,date ('2020-08-08 00:00:00'),77,21073,3,13,1,0,23,7,0,0,2,32,33,39,0.0,1,43,0.3,0,0,0,2
1872,date ('2020-08-09 00:00:00'),78,21072,4,13,1,0,23,7,0,0,2,46,35,32,0.0,1,44,0.3,0,0,0,2
1896,date ('2020-08-10 00:00:00'),79,21071,4,12,1,0,25,7,0,0,2,31,29,40,0.0,1,45,0.3,0,0,0,2
1920,date ('2020-08-11 00:00:00'),80,21071,4,12,1,0,25,7,0,0,2,35,41,41,0.0,0,45,0.3,0,0,0,2
1944,date ('2020-08-12 00:00:00'),81,21070,5,10,1,0,27,6,0,0,2,34,35,43,0.0,1,46,0.3,0,0,0,2
1968,date ('2020-08-13 00:00:00'),82,21070,4,11,0,0,28,6,0,1,2,31,31,32,0.0,0,46,0.3,1,1,0,2
1992,date ('2020-08-14 00:00:00'),83,21069,4,9,1,0,30,6,0,1,2,124,123,133,0.0,1,47,0.3,0,1,0,2
2016,date ('2020-08-15 00:00:00'),84,21069,3,8,2,0,31,5,1,1,2,156,128,134,0.0,0,47,0.3,0,1,0,2
2040,date ('2020-08-16 00:00:00'),85,21069,3,8,2,0,31,5,1,1,2,131,130,120,0.0,0,47,0.3,0,1,0,2
2064,date ('2020-08-17 00:00:00'),86,21068,4,8,1,0,32,5,1,1,2,113,128,135,0.0,1,48,0.3,0,1,0,2
2088,date ('2020-08-18 00:00:00'),87,21068,4,7,1,0,33,5,1,1,2,131,131,151,0.0,0,48,0.3,0,1,0,2
2112,date ('2020-08-19 00:00:00'),88,21068,4,6,1,0,34,4,1,1,2,116,141,118,0.0,0,48,0.3,0,1,0,2
2136,date ('2020-08-20 00:00:00'),89,21068,1,9,1,0,34,5,1,2,2,152,121,124,0.0,0,48,0.5,1,2,0,2
2160,date ('2020-08-21 00:00:00'),90,21067,2,9,1,0,34,5,1,2,2,241,197,238,0.0,1,49,0.5,0,2,0,2
2184,date ('2020-08-22 00:00:00'),91,21067,2,9,1,0,34,5,1,2,2,265,303,295,0.0,0,49,0.5,0,2,0,2
2208,date ('2020-08-23 00:00:00'),92,21066,1,11,1,0,34,7,1,2,2,349,353,355,0.0,1,50,0.5,0,2,0,2
2232,date ('2020-08-24 00:00:00'),93,21065,2,11,1,0,34,7,1,2,2,450,439,453,0.0,1,51,0.5,0,2,0,2
2256,date ('2020-08-25 00:00:00'),94,21065,2,11,1,0,34,7,1,2,2,527,537,504,0.0,0,51,0.5,0,2,0,2
2280,date ('2020-08-26 00:00:00'),95,21064,1,13,1,0,34,7,1,2,2,607,616,567,0.0,1,52,0.5,0,2,0,2
2304,date ('2020-08-27 00:00:00'),96,21064,1,13,1,0,34,7,1,2,2,708,733,724,0.0,0,52,0.5,0,2,0,2
2328,date ('2020-08-28 00:00:00'),97,21063,2,13,1,0,34,7,1,2,2,799,805,800,0.0,1,53,0.5,0,2,0,2
2352,date ('2020-08-29 00:00:00'),98,21062,2,14,1,0,34,8,1,2,2,901,941,896,0.0,1,54,0.5,0,2,0,2
2376,date ('2020-08-30 00:00:00'),99,21062,2,12,1,0,36,6,1,2,2,1052,1037,1067,0.0,0,54,0.5,0,2,0,2
2400,date ('2020-08-31 00:00:00'),100,21061,3,12,1,0,36,6,1,2,2,1150,1024,1175,0.0,1,55,0.5,0,2,0,2
2424,date ('2020-09-01 00:00:00'),101,21060,3,10,2,0,38,5,2,2,2,1258,1222,1186,0.0,1,56,0.5,0,2,0,2
2448,date ('2020-09-02 00:00:00'),102,21059,4,10,2,0,38,5,2,2,2,1288,1289,1287,0.0,1,57,0.5,0,2,0,2
2472,date ('2020-09-03 00:00:00'),103,21058,4,10,1,0,40,4,1,2,2,1292,1342,1373,0.0,1,58,0.5,0,2,0,2
2496,date ('2020-09-04 00:00:00'),104,21057,5,10,1,0,40,4,1,2,2,1379,1396,1388,0.0,1,59,0.5,0,2,0,2
2520,date ('2020-09-05 00:00:00'),105,21056,5,11,1,0,40,4,1,2,2,1471,1394,1404,0.0,1,60,0.5,0,2,0,2
2544,date ('2020-09-06 00:00:00'),106,21056,4,11,1,0,41,4,1,2,2,1531,1507,1515,0.0,0,60,0.5,0,2,0,2
2568,date ('2020-09-07 00:00:00'),107,21056,3,12,1,0,41,4,1,2,2,1539,1611,1551,0.0,0,60,0.5,0,2,0,2
2592,date ('2020-09-08 00:00:00'),108,21055,3,13,1,0,41,4,1,2,2,1599,1439,1569,0.0,1,61,0.5,0,2,0,2
2616,date ('2020-09-09 00:00:00'),109,21055,2,14,1,0,41,5,1,2,2,1599,1550,1549,0.0,0,61,0.5,0,2,0,2
2640,date ('2020-09-10 00:00:00'),110,21054,2,14,1,0,42,6,1,1,2,1568,1621,1573,0.0,1,62,0.3,0,2,0,2
2664,date ('2020-09-11 00:00:00'),111,21054,2,14,1,0,42,6,1,1,2,944,910,922,0.0,0,62,0.3,0,2,0,2
2688,date ('2020-09-12 00:00:00'),112,21053,3,12,1,0,44,5,1,1,2,604,595,617,0.0,1,63,0.3,0,2,0,2
2712,date ('2020-09-13 00:00:00'),113,21052,4,12,1,0,44,5,1,1,2,407,418,428,0.0,1,64,0.3,0,2,0,2
2736,date ('2020-09-14 00:00:00'),114,21051,4,12,1,0,45,5,0,1,2,277,267,319,0.0,1,65,0.3,0,2,0,2
2760,date ('2020-09-15 00:00:00'),115,21051,4,12,1,0,45,5,0,1,2,193,191,206,0.0,0,65,0.3,0,2,0,2
2784,date ('2020-09-16 00:00:00'),116,21051,3,12,1,0,46,5,0,0,2,154,143,142,0.0,0,65,0.3,0,2,0,2
2808,date ('2020-09-17 00:00:00'),117,21050,4,12,1,0,46,5,0,0,2,24,24,38,0.0,1,66,0.3,0,2,0,2
2832,date ('2020-09-18 00:00:00'),118,21049,4,12,1,0,47,6,0,0,2,19,25,25,0.0,1,67,0.3,0,2,0,2
2856,date ('2020-09-19 00:00:00'),119,21048,5,10,1,0,49,6,0,0,2,35,29,26,0.0,1,68,0.3,0,2,0,2
