current
1600,250,0,751
1610,250,0,751
1620,250,0,751
1630,250,0,751
1640,250,0,751
1650,250,0,751
1660,250,0,751
1670,250,0,751
1680,250,0,751
1690,250,0,751
1700,250,0,751
1710,250,0,751
1720,250,0,751
1730,250,0,751
1740,250,0,751
1750,250,0,751
1760,250,0,751
1770,250,0,751
1780,250,0,751
1790,250,0,751
1800,250,0,751
1810,250,0,751
1820,250,0,751
1830,250,0,751
1840,250,0,751
1850,250,0,751
1860,250,0,751
1870,250,0,751
1880,250,0,751
1890,250,0,751
1900,250,0,751
1910,250,0,751
1920,250,0,751
1930,250,0,751
1940,250,0,751
1950,250,0,751
1960,250,0,751
1970,250,0,751
1980,250,0,751
1990,250,0,751
2000,250,0,751
2010,250,0,751
2020,250,0,751
2030,250,0,751
2040,250,0,751
2050,250,0,751
2060,250,0,751
2070,250,0,751
2080,250,0,751
2090,250,0,751
2100,250,0,751
2110,250,0,751
2120,250,0,751
2130,250,0,751
2140,250,0,751
2150,250,0,751
2160,250,0,751
2170,250,0,751
2180,250,0,751
2190,250,0,751
2200,250,0,751
2210,250,0,751
2220,250,0,751
2230,250,0,751
2240,250,0,751
2250,250,0,751
2260,250,0,751
2270,250,0,751
2280,250,0,751
2290,250,0,751
2300,250,0,751
2310,250,0,751
2320,250,0,751
2330,250,0,751
2340,250,0,751
2350,250,0,751
2360,250,0,751
2370,250,0,751
2380,250,0,751
2390,250,0,751
2400,250,0,751
2410,250,0,751
2420,250,0,751
2430,250,0,751
2440,250,0,751
2450,250,0,751
2460,250,0,751
2470,250,0,751
2480,250,0,751
2490,250,0,751
2500,250,0,751
2510,250,0,751
2520,250,0,751
2530,250,0,751
2540,250,0,751
2550,250,0,751
2560,250,0,751
2570,250,0,751
2580,250,0,751
2590,250,0,751
2600,250,0,751
2610,250,0,751
2620,250,0,751
2630,250,0,751
2640,250,0,751
2650,250,0,751
2660,250,0,751
2670,250,0,751
2680,250,0,751
2690,250,0,751
2700,250,0,751
2710,250,0,751
2720,250,0,751
2730,250,0,751
2740,250,0,751
2750,250,0,751
2760,250,0,751
2770,250,0,751
2780,250,0,751
2790,250,0,751
2800,250,0,751
2810,250,0,751
2820,250,0,751
2830,250,0,751
2840,250,0,751
2850,250,0,751
2860,250,0,751
2870,250,0,751
2880,250,0,751
2890,250,0,751
2900,250,0,751
2910,250,0,751
2920,250,0,751
2930,250,0,751
2940,250,0,751
2950,250,0,751
2960,250,0,751
2970,250,0,751
2980,250,0,751
2990,250,0,751
3000,250,0,751
3010,250,0,751
3020,250,0,751
3030,250,0,751
3040,250,0,751
3050,250,0,751
3060,250,0,751
3070,250,0,751
3080,250,0,751
3090,250,0,751
3100,250,0,751
3110,250,0,751
3120,250,0,751
3130,250,0,751
3140,250,0,751
3150,250,0,751
3160,250,0,751
3170,250,0,751
3180,250,0,751
3190,250,0,751
3200,250,0,751
3210,250,0,751
3220,250,0,751
3230,250,0,751
3240,250,0,751
3250,250,0,751
3260,250,0,751
3270,250,0,751
3280,250,0,751
3290,250,0,751
3300,250,0,751
3310,250,0,751
3320,250,0,751
3330,250,0,751
3340,250,0,751
3350,250,0,751
3360,250,0,751
3370,250,0,751
3380,250,0,751
3390,250,0,751
3400,250,0,751
3410,250,0,751
3420,250,0,751
3430,250,0,751
3440,250,0,751
3450,250,0,751
3460,250,0,751
3470,250,0,751
3480,250,0,751
3490,250,0,751
3500,250,0,751
3510,250,0,751
3520,250,0,751
3530,250,0,751
3540,250,0,751
3550,250,0,751
3560,250,0,751
3570,250,0,751
3580,250,0,751
3590,250,0,751
3600,250,0,751
3610,250,0,751
3620,250,0,751
3630,250,0,751
3640,250,0,751
3650,250,0,751
3660,250,0,751
3670,250,0,751
3680,250,0,751
3690,250,0,751
3700,250,0,751
3710,250,0,751
3720,250,0,751
3730,250,0,751
3740,250,0,751
3750,250,0,751
3760,250,0,751
3770,250,0,751
3780,250,0,751
3790,250,0,751
3800,250,0,751
3810,250,0,751
3820,250,0,751
3830,250,0,751
3840,250,0,751
3850,250,0,751
3860,250,0,751
3870,250,0,751
3880,250,0,751
3890,250,0,751
3900,250,0,751
3910,250,0,751
3920,250,0,751
3930,250,0,751
3940,250,0,751
3950,250,0,751
3960,250,0,751
3970,250,0,751
3980,250,0,751
3990,250,0,751
4000,250,0,751
4010,250,0,751
4020,250,0,751
4030,250,0,751
4040,250,0,751
4050,250,0,751
4060,250,0,751
4070,250,0,751
4080,250,0,751
4090,250,0,751
4100,250,0,751
4110,250,0,751
4120,250,0,751
4130,250,0,751
4140,250,0,751
4150,250,0,751
4160,250,0,751
4170,250,0,751
4180,250,0,751
4190,250,0,751
4200,250,0,751
4210,250,0,751
4220,250,0,751
4230,250,0,751
4240,250,0,751
4250,250,0,751
4260,250,0,751
4270,250,0,751
4280,250,0,751
4290,250,0,751
4300,250,0,751
4310,250,0,751
4320,250,0,751
4330,250,0,751
4340,250,0,751
4350,250,0,751
4360,250,0,751
4370,250,0,751
4380,250,0,751
4390,250,0,751
4400,250,0,751
4410,250,0,751
4420,250,0,751
4430,250,0,751
4440,250,0,751
4450,250,0,751
4460,250,0,751
4470,250,0,751
4480,250,0,751
4490,250,0,751
4500,250,0,751
4510,250,0,751
4520,250,0,751
4530,250,0,751
4540,250,0,751
4550,250,0,751
4560,250,0,751
4570,250,0,751
4580,250,0,751
4590,250,0,751
4600,250,0,751
4610,250,0,751
4620,250,0,751
4630,250,0,751
4640,250,0,751
4650,250,0,751
4660,250,0,751
4670,250,0,751
4680,250,0,751
4690,250,0,751
4700,250,0,751
4710,250,0,751
4720,250,0,751
4730,250,0,751
4740,250,0,751
4750,250,0,751
4760,250,0,751
4770,250,0,751
4780,250,0,751
4790,250,0,751
4800,250,0,751
4810,250,0,751
4820,250,0,751
4830,250,0,751
4840,250,0,751
4850,250,0,751
4860,250,0,751
4870,250,0,751
4880,250,0,751
4890,250,0,751
4900,250,0,751
4910,250,0,751
4920,250,0,751
4930,250,0,751
4940,250,0,751
4950,250,0,751
4960,250,0,751
4970,250,0,751
4980,250,0,751
4990,250,0,751
5000,250,0,751
5010,250,0,751
5020,250,0,751
5030,250,0,751
5040,250,0,751
5050,250,0,751
5060,250,0,751
5070,250,0,751
5080,250,0,751
5090,250,0,751
5100,250,0,751
5110,250,0,751
5120,250,0,751
5130,250,0,751
5140,250,0,751
5150,250,0,751
5160,250,0,751
5170,250,0,751
5180,250,0,751
5190,250,0,751
5200,250,0,751
5210,250,0,751
5220,250,0,751
5230,250,0,751
5240,250,0,751
5250,250,0,751
5260,250,0,751
5270,250,0,751
5280,250,0,751
5290,250,0,751
5300,250,0,751
5310,250,0,751
5320,250,0,751
5330,250,0,751
5340,250,0,751
5350,250,0,751
5360,250,0,751
5370,250,0,751
5380,250,0,751
5390,250,0,751
5400,250,0,751
5410,250,0,751
5420,250,0,751
5430,250,0,751
5440,250,0,751
5450,250,0,751
5460,250,0,751
5470,250,0,751
5480,250,0,751
5490,250,0,751
5500,250,0,751
5510,250,0,751
5520,250,0,751
5530,250,0,751
5540,250,0,751
5550,250,0,751
5560,250,0,751
5570,250,0,751
5580,250,0,751
5590,250,0,751
5600,250,0,751
5610,250,0,751
5620,250,0,751
5630,250,0,751
5640,250,0,751
5650,250,0,751
5660,250,0,751
5670,250,0,751
5680,250,0,751
5690,250,0,751
5700,250,0,751
5710,250,0,751
5720,250,0,751
5730,250,0,751
5740,250,0,751
5750,250,0,751
5760,250,0,751
5770,250,0,751
5780,250,0,751
5790,250,0,751
5800,250,0,751
5810,250,0,751
5820,250,0,751
5830,250,0,751
5840,250,0,751
5850,250,0,751
5860,250,0,751
5870,250,0,751
5880,250,0,751
5890,250,0,751
5900,250,0,751
5910,250,0,751
5920,250,0,751
5930,250,0,751
5940,250,0,751
5950,250,0,751
5960,250,0,751
5970,250,0,751
5980,250,0,751
5990,250,0,751
6000,250,0,751
6010,250,0,751
6020,250,0,751
6030,250,0,751
6040,250,0,751
6050,250,0,751
6060,250,0,751
6070,250,0,751
6080,250,0,751
6090,250,0,751
6100,250,0,751
6110,250,0,751
6120,250,0,751
6130,250,0,751
6140,250,0,751
6150,250,0,751
6160,250,0,751
6170,250,0,751
6180,250,0,751
6190,250,0,751
6200,250,0,751
6210,250,0,751
6220,250,0,751
6230,250,0,751
6240,250,0,751
6250,250,0,751
6260,250,0,751
6270,250,0,751
6280,250,0,751
6290,250,0,751
6300,250,0,751
6310,250,0,751
6320,250,0,751
6330,250,0,751
6340,250,0,751
6350,250,0,751
6360,250,0,751
6370,250,0,751
6380,250,0,751
6390,250,0,751
6400,250,0,751
6410,250,0,751
6420,250,0,751
6430,250,0,751
6440,250,0,751
6450,250,0,751
6460,250,0,751
6470,250,0,751
6480,250,0,751
6490,250,0,751
6500,250,0,751
6510,250,0,751
6520,250,0,751
6530,250,0,751
6540,250,0,751
6550,250,0,751
6560,250,0,751
6570,250,0,751
6580,250,0,751
6590,250,0,751
6600,250,0,751
6610,250,0,751
6620,250,0,751
6630,250,0,751
6640,250,0,751
6650,250,0,751
6660,250,0,751
6670,250,0,751
6680,250,0,751
6690,250,0,751
6700,250,0,751
6710,250,0,751
6720,250,0,751
6730,250,0,751
6740,250,0,751
6750,250,0,751
6760,250,0,751
6770,250,0,751
6780,250,0,751
6790,250,0,751
6800,250,0,751
6810,250,0,751
6820,250,0,751
6830,250,0,751
6840,250,0,751
6850,250,0,751
6860,250,0,751
6870,250,0,751
6880,250,0,751
6890,250,0,751
6900,250,0,751
6910,250,0,751
6920,250,0,751
6930,250,0,751
6940,250,0,751
6950,250,0,751
6960,250,0,751
6970,250,0,751
6980,250,0,751
6990,250,0,751
7000,250,0,751
7010,250,0,751
7020,250,0,751
7030,250,0,751
7040,250,0,751
7050,250,0,751
7060,250,0,751
7070,250,0,751
7080,250,0,751
7090,250,0,751
7100,250,0,751
7110,250,0,751
7120,250,0,751
7130,250,0,751
7140,250,0,751
7150,250,0,751
7160,250,0,751
7170,250,0,751
7180,250,0,751
7190,250,0,751
7200,250,0,751
7210,250,0,751
7220,250,0,751
7230,250,0,751
7240,250,0,751
7250,250,0,751
7260,250,0,751
7270,250,0,751
7280,250,0,751
7290,250,0,751
7300,250,0,751
7310,250,0,751
7320,250,0,751
7330,250,0,751
7340,250,0,751
7350,250,0,751
7360,250,0,751
7370,250,0,751
7380,250,0,751
7390,250,0,751
7400,250,0,751
7410,250,0,751
7420,250,0,751
7430,250,0,751
7440,250,0,751
7450,250,0,751
7460,250,0,751
7470,250,0,751
7480,250,0,751
7490,250,0,751
7500,250,0,751
7510,250,0,751
7520,250,0,751
7530,250,0,751
7540,250,0,751
7550,250,0,751
7560,250,0,751
7570,250,0,751
7580,250,0,751
7590,250,0,751
7600,250,0,751
7610,250,0,751
7620,250,0,751
7630,250,0,751
7640,250,0,751
7650,250,0,751
7660,250,0,751
7670,250,0,751
7680,250,0,751
7690,250,0,751
7700,250,0,751
7710,250,0,751
7720,250,0,751
7730,250,0,751
7740,250,0,751
7750,250,0,751
7760,250,0,751
7770,250,0,751
7780,250,0,751
7790,250,0,751
7800,250,0,751
7810,250,0,751
7820,250,0,751
7830,250,0,751
7840,250,0,751
7850,250,0,751
7860,250,0,751
7870,250,0,751
7880,250,0,751
7890,250,0,751
7900,250,0,751
7910,250,0,751
7920,250,0,751
7930,250,0,751
7940,250,0,751
7950,250,0,751
7960,250,0,751
7970,250,0,751
7980,250,0,751
7990,250,0,751
8000,250,0,751
8010,250,0,751
8020,250,0,751
8030,250,0,751
8040,250,0,751
8050,250,0,751
8060,250,0,751
8070,250,0,751
8080,250,0,751
8090,250,0,751
8100,250,0,751
8110,250,0,751
8120,250,0,751
8130,250,0,751
8140,250,0,751
8150,250,0,751
8160,250,0,751
8170,250,0,751
8180,250,0,751
8190,250,0,751
8200,250,0,751
8210,250,0,751
8220,250,0,751
8230,250,0,751
8240,250,0,751
8250,250,0,751
8260,250,0,751
8270,250,0,751
8280,250,0,751
8290,250,0,751
8300,250,0,751
8310,250,0,751
8320,250,0,751
8330,250,0,751
8340,250,0,751
8350,250,0,751
8360,250,0,751
8370,250,0,751
8380,250,0,751
8390,250,0,751
8400,250,0,751
8410,250,0,751
8420,250,0,751
8430,250,0,751
8440,250,0,751
8450,250,0,751
8460,250,0,751
8470,250,0,751
8480,250,0,751
8490,250,0,751
8500,250,0,751
8510,250,0,751
8520,250,0,751
8530,250,0,751
8540,250,0,751
8550,250,0,751
8560,250,0,751
8570,250,0,751
8580,250,0,751
8590,250,0,751
8600,250,0,751
8610,250,0,751
8620,250,0,751
8630,250,0,751
8640,250,0,751
8650,250,0,751
8660,250,0,751
8670,250,0,751
8680,250,0,751
8690,250,0,751
8700,250,0,751
8710,250,0,751
8720,250,0,751
8730,250,0,751
8740,250,0,751
8750,250,0,751
8760,250,0,751
8770,250,0,751
8780,250,0,751
8790,250,0,751
8800,250,0,751
8810,250,0,751
8820,250,0,751
8830,250,0,751
8840,250,0,751
8850,250,0,751
8860,250,0,751
8870,250,0,751
8880,250,0,751
8890,250,0,751
8900,250,0,751
8910,250,0,751
8920,250,0,751
8930,250,0,751
8940,250,0,751
8950,250,0,751
8960,250,0,751
8970,250,0,751
8980,250,0,751
8990,250,0,751
9000,250,0,751
9010,250,0,751
9020,250,0,751
9030,250,0,751
9040,250,0,751
9050,250,0,751
9060,250,0,751
9070,250,0,751
9080,250,0,751
9090,250,0,751
9100,250,0,751
9110,250,0,751
9120,250,0,751
9130,250,0,751
9140,250,0,751
9150,250,0,751
9160,250,0,751
9170,250,0,751
9180,250,0,751
9190,250,0,751
9200,250,0,751
9210,250,0,751
9220,250,0,751
9230,250,0,751
9240,250,0,751
9250,250,0,751
9260,250,0,751
9270,250,0,751
9280,250,0,751
9290,250,0,751
9300,250,0,751
9310,250,0,751
9320,250,0,751
9330,250,0,751
9340,250,0,751
9350,250,0,751
9360,250,0,751
9370,250,0,751
9380,250,0,751
9390,250,0,751
9400,250,0,751
9410,250,0,751
9420,250,0,751
9430,250,0,751
9440,250,0,751
9450,250,0,751
9460,250,0,751
9470,250,0,751
9480,250,0,751
9490,250,0,751
9500,250,0,751
9510,250,0,751
9520,250,0,751
9530,250,0,751
9540,250,0,751
9550,250,0,751
9560,250,0,751
9570,250,0,751
9580,250,0,751
9590,250,0,751
9600,250,0,751
9610,250,0,751
9620,250,0,751
9630,250,0,751
9640,250,0,751
9650,250,0,751
9660,250,0,751
9670,250,0,751
9680,250,0,751
9690,250,0,751
9700,250,0,751
9710,250,0,751
9720,250,0,751
9730,250,0,751
9740,250,0,751
9750,250,0,751
9760,250,0,751
9770,250,0,751
9780,250,0,751
9790,250,0,751
9800,250,0,751
9810,250,0,751
9820,250,0,751
9830,250,0,751
9840,250,0,751
9850,250,0,751
9860,250,0,751
9870,250,0,751
9880,250,0,751
9890,250,0,751
9900,250,0,751
9910,250,0,751
9920,250,0,751
9930,250,0,751
9940,250,0,751
9950,250,0,751
9960,250,0,751
9970,250,0,751
9980,250,0,751
9990,250,0,751
