cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
816,date ('2020-06-26 00:00:00'),34,21096,4,10,0,0,5,8,0,0,0,32,27,28,0.0,1,20,0.3
840,date ('2020-06-27 00:00:00'),35,21096,3,10,0,0,5,8,0,0,1,23,37,39,0.0,0,20,0.3
864,date ('2020-06-28 00:00:00'),36,21096,3,10,0,0,5,8,0,0,1,34,34,38,0.0,0,20,0.3
888,date ('2020-06-29 00:00:00'),37,21096,2,10,0,0,6,7,0,0,1,34,27,41,0.0,0,20,0.3
912,date ('2020-06-30 00:00:00'),38,21095,3,10,0,0,6,7,0,0,1,27,34,30,0.0,1,21,0.3
936,date ('2020-07-01 00:00:00'),39,21094,4,10,0,0,6,7,0,0,1,26,35,29,0.0,1,22,0.3
960,date ('2020-07-02 00:00:00'),40,21093,4,10,1,0,6,7,1,0,1,28,31,24,0.0,1,23,0.3
984,date ('2020-07-03 00:00:00'),41,21092,5,10,1,0,6,7,1,0,1,45,27,24,0.0,1,24,0.3
1008,date ('2020-07-04 00:00:00'),42,21091,5,11,1,0,6,8,1,0,1,37,21,35,0.0,1,25,0.3
1032,date ('2020-07-05 00:00:00'),43,21090,6,10,1,0,7,7,1,0,1,28,32,38,0.0,1,26,0.3
1056,date ('2020-07-06 00:00:00'),44,21089,7,9,1,0,8,6,1,0,1,21,35,33,0.0,1,27,0.3
1080,date ('2020-07-07 00:00:00'),45,21088,5,12,1,0,8,7,1,0,1,31,28,30,0.0,1,28,0.3
1104,date ('2020-07-08 00:00:00'),46,21087,6,12,1,0,8,7,1,0,1,37,35,32,0.0,1,29,0.3
1128,date ('2020-07-09 00:00:00'),47,21087,6,11,1,0,9,6,1,0,1,27,45,36,0.0,0,29,0.3
1152,date ('2020-07-10 00:00:00'),48,21086,6,12,1,0,9,6,1,0,1,30,33,32,0.0,1,30,0.3
1176,date ('2020-07-11 00:00:00'),49,21085,6,12,1,0,10,5,1,0,1,36,37,29,0.0,1,31,0.3
1200,date ('2020-07-12 00:00:00'),50,21084,6,12,1,0,11,5,1,0,1,25,37,34,0.0,1,32,0.3
1224,date ('2020-07-13 00:00:00'),51,21083,6,12,1,0,12,4,1,0,1,41,19,57,0.0,1,33,0.3
1248,date ('2020-07-14 00:00:00'),52,21082,7,12,1,0,12,4,1,0,1,34,28,27,0.0,1,34,0.3
1272,date ('2020-07-15 00:00:00'),53,21081,7,11,2,0,13,4,2,0,1,33,33,26,0.0,1,35,0.3
1296,date ('2020-07-16 00:00:00'),54,21079,5,15,2,0,13,6,2,1,1,31,19,28,0.0,2,37,0.3
1320,date ('2020-07-17 00:00:00'),55,21078,5,15,2,0,14,5,2,1,1,48,70,60,0.0,1,38,0.3
1344,date ('2020-07-18 00:00:00'),56,21077,6,14,2,0,15,5,2,1,1,57,45,51,0.0,1,39,0.3
1368,date ('2020-07-19 00:00:00'),57,21076,6,14,2,0,16,5,2,1,1,44,58,48,0.0,1,40,0.3
1392,date ('2020-07-20 00:00:00'),58,21075,5,15,2,0,17,7,2,1,1,62,55,47,0.0,1,41,0.3
1416,date ('2020-07-21 00:00:00'),59,21074,5,15,2,0,18,7,2,1,1,45,67,50,0.0,1,42,0.3
