cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore
1008,date ('2020-07-04 00:00:00'),42,21094,1,13,0,0,6,3,0,0,1,42,35,32,0.0,0,22,0.3
1032,date ('2020-07-05 00:00:00'),43,21093,2,11,0,0,7,2,0,0,2,35,33,40,0.0,1,23,0.3
1056,date ('2020-07-06 00:00:00'),44,21091,4,10,0,0,8,2,0,0,2,26,34,31,0.0,2,25,0.3
1080,date ('2020-07-07 00:00:00'),45,21091,4,10,0,0,8,2,0,0,2,32,36,33,0.0,0,25,0.3
1104,date ('2020-07-08 00:00:00'),46,21091,4,9,0,0,9,2,0,0,2,34,38,29,0.0,0,25,0.3
1128,date ('2020-07-09 00:00:00'),47,21091,3,10,0,0,9,2,0,0,2,24,36,41,0.0,0,25,0.3
1152,date ('2020-07-10 00:00:00'),48,21091,3,10,0,0,9,2,0,0,2,34,46,35,0.0,0,25,0.3
1176,date ('2020-07-11 00:00:00'),49,21090,2,11,1,0,9,2,0,0,2,31,36,29,0.0,1,26,0.3
1200,date ('2020-07-12 00:00:00'),50,21089,3,10,1,0,10,1,0,0,2,27,42,31,0.0,1,27,0.3
1224,date ('2020-07-13 00:00:00'),51,21089,2,10,2,0,10,1,0,0,2,39,26,34,0.0,0,27,0.3
1248,date ('2020-07-14 00:00:00'),52,21088,2,9,1,0,11,2,0,0,4,32,29,39,0.5,1,28,0.3
1272,date ('2020-07-15 00:00:00'),53,21088,2,8,1,0,12,2,0,0,4,47,41,41,0.5,0,28,0.3
1296,date ('2020-07-16 00:00:00'),54,21087,2,8,1,0,13,3,0,0,4,26,38,32,0.5,1,29,0.3
1320,date ('2020-07-17 00:00:00'),55,21087,2,7,1,0,14,3,0,0,4,29,26,34,0.5,0,29,0.3
1344,date ('2020-07-18 00:00:00'),56,21086,3,6,1,0,15,3,0,0,4,37,34,28,0.5,1,30,0.3
1368,date ('2020-07-19 00:00:00'),57,21086,3,6,1,0,15,3,0,0,4,32,35,32,0.5,0,30,0.3
1392,date ('2020-07-20 00:00:00'),58,21085,3,7,1,0,15,4,0,0,4,39,29,33,0.5,1,31,0.3
1416,date ('2020-07-21 00:00:00'),59,21085,2,8,1,0,15,5,0,0,4,29,38,31,0.5,0,31,0.3
1440,date ('2020-07-22 00:00:00'),60,21084,3,8,1,0,15,5,0,0,4,38,36,27,0.5,1,32,0.3
1464,date ('2020-07-23 00:00:00'),61,21084,3,8,1,0,15,5,0,0,4,40,25,33,0.5,0,32,0.3
1488,date ('2020-07-24 00:00:00'),62,21083,3,9,1,0,15,6,0,0,4,30,20,28,0.5,1,33,0.3
1512,date ('2020-07-25 00:00:00'),63,21083,2,10,1,0,15,6,0,0,4,28,22,29,0.5,0,33,0.3
1536,date ('2020-07-26 00:00:00'),64,21082,3,10,1,0,15,6,0,0,4,34,27,35,0.5,1,34,0.3
1560,date ('2020-07-27 00:00:00'),65,21081,4,9,1,0,15,6,0,0,5,36,30,35,0.4,1,35,0.3
1584,date ('2020-07-28 00:00:00'),66,21081,4,9,1,0,15,6,0,0,5,29,34,26,0.4,0,35,0.3
1608,date ('2020-07-29 00:00:00'),67,21081,3,9,2,0,15,6,0,0,5,29,43,36,0.4,0,35,0.3
1632,date ('2020-07-30 00:00:00'),68,21081,2,10,1,0,16,7,0,0,5,37,33,32,0.4,0,35,0.3
1656,date ('2020-07-31 00:00:00'),69,21081,2,10,1,0,16,7,0,0,5,30,34,38,0.4,0,35,0.3
1680,date ('2020-08-01 00:00:00'),70,21081,2,10,1,0,16,7,0,0,5,26,35,32,0.4,0,35,0.3
1704,date ('2020-08-02 00:00:00'),71,21080,3,10,1,0,16,7,0,0,5,31,38,39,0.4,1,36,0.3
1728,date ('2020-08-03 00:00:00'),72,21079,3,11,1,0,16,8,0,0,5,33,40,28,0.4,1,37,0.3
1752,date ('2020-08-04 00:00:00'),73,21079,3,11,1,0,16,8,0,0,5,28,34,37,0.4,0,37,0.3
1776,date ('2020-08-05 00:00:00'),74,21079,2,12,1,0,16,9,0,0,5,24,35,30,0.4,0,37,0.3
1800,date ('2020-08-06 00:00:00'),75,21079,0,14,1,0,16,10,0,0,5,29,33,37,0.4,0,37,0.3
1824,date ('2020-08-07 00:00:00'),76,21078,1,14,1,0,16,10,0,0,5,36,39,37,0.4,1,38,0.3
1848,date ('2020-08-08 00:00:00'),77,21077,2,12,1,0,18,10,0,0,5,29,39,35,0.4,1,39,0.3
1872,date ('2020-08-09 00:00:00'),78,21077,2,10,1,0,19,9,0,0,6,38,35,43,0.3333333333333333,0,39,0.3
1896,date ('2020-08-10 00:00:00'),79,21077,2,10,1,0,19,9,0,0,6,34,26,33,0.3333333333333333,0,39,0.3
1920,date ('2020-08-11 00:00:00'),80,21076,3,10,1,0,19,9,0,0,6,26,29,38,0.3333333333333333,1,40,0.3
1944,date ('2020-08-12 00:00:00'),81,21075,4,10,1,0,19,9,0,0,6,25,29,31,0.3333333333333333,1,41,0.3
1968,date ('2020-08-13 00:00:00'),82,21075,4,9,1,0,20,8,0,0,6,41,44,28,0.3333333333333333,0,41,0.3
1992,date ('2020-08-14 00:00:00'),83,21074,4,9,2,0,20,8,1,0,6,32,33,23,0.3333333333333333,1,42,0.3
2016,date ('2020-08-15 00:00:00'),84,21073,5,7,1,0,23,6,1,0,6,31,34,25,0.3333333333333333,1,43,0.3
2040,date ('2020-08-16 00:00:00'),85,21072,4,9,1,0,23,7,1,0,6,35,36,30,0.3333333333333333,1,44,0.3
2064,date ('2020-08-17 00:00:00'),86,21071,3,10,2,0,23,8,1,0,6,33,49,25,0.3333333333333333,1,45,0.3
2088,date ('2020-08-18 00:00:00'),87,21070,3,11,2,0,23,9,1,0,6,33,31,34,0.3333333333333333,1,46,0.3
2112,date ('2020-08-19 00:00:00'),88,21070,2,11,2,0,23,9,1,0,7,26,38,30,0.2857142857142857,0,46,0.3
2136,date ('2020-08-20 00:00:00'),89,21069,3,11,2,0,23,9,1,0,7,26,24,32,0.2857142857142857,1,47,0.3
2160,date ('2020-08-21 00:00:00'),90,21068,3,9,3,0,25,7,1,0,7,26,22,34,0.2857142857142857,1,48,0.3
2184,date ('2020-08-22 00:00:00'),91,21068,3,9,3,0,25,7,1,0,7,28,36,41,0.2857142857142857,0,48,0.3
2208,date ('2020-08-23 00:00:00'),92,21067,2,8,5,0,26,7,2,0,7,34,34,38,0.2857142857142857,1,49,0.3
2232,date ('2020-08-24 00:00:00'),93,21067,2,8,5,0,26,7,2,0,7,33,26,28,0.2857142857142857,0,49,0.3
2256,date ('2020-08-25 00:00:00'),94,21066,2,8,5,0,27,7,2,0,7,35,32,32,0.2857142857142857,1,50,0.3
2280,date ('2020-08-26 00:00:00'),95,21066,2,8,5,0,27,7,2,0,7,35,35,29,0.2857142857142857,0,50,0.3
2304,date ('2020-08-27 00:00:00'),96,21065,3,8,5,0,27,7,2,0,7,32,37,31,0.2857142857142857,1,51,0.3
2328,date ('2020-08-28 00:00:00'),97,21065,3,8,4,0,28,7,2,0,7,28,51,35,0.2857142857142857,0,51,0.3
2352,date ('2020-08-29 00:00:00'),98,21065,3,8,4,0,28,7,2,0,7,30,27,36,0.2857142857142857,0,51,0.3
2376,date ('2020-08-30 00:00:00'),99,21064,2,8,4,0,30,6,1,0,7,40,31,31,0.2857142857142857,1,52,0.3
2400,date ('2020-08-31 00:00:00'),100,21063,3,8,3,0,31,6,0,0,7,27,26,26,0.2857142857142857,1,53,0.3
2424,date ('2020-09-01 00:00:00'),101,21062,4,6,3,0,33,4,0,0,7,37,38,37,0.2857142857142857,1,54,0.3
2448,date ('2020-09-02 00:00:00'),102,21061,4,6,4,0,33,4,0,0,7,32,36,40,0.2857142857142857,1,55,0.3
2472,date ('2020-09-03 00:00:00'),103,21060,5,6,3,0,34,4,0,0,7,27,36,30,0.2857142857142857,1,56,0.3
2496,date ('2020-09-04 00:00:00'),104,21059,5,6,3,0,35,4,1,0,7,44,23,35,0.2857142857142857,1,57,0.3
2520,date ('2020-09-05 00:00:00'),105,21058,5,6,3,0,36,4,1,0,7,31,32,27,0.2857142857142857,1,58,0.3
2544,date ('2020-09-06 00:00:00'),106,21057,5,7,3,0,36,5,1,0,7,31,23,31,0.2857142857142857,1,59,0.3
2568,date ('2020-09-07 00:00:00'),107,21057,5,7,3,0,36,5,1,0,7,27,43,32,0.2857142857142857,0,59,0.3
2592,date ('2020-09-08 00:00:00'),108,21056,6,7,2,0,37,5,1,0,7,23,26,39,0.2857142857142857,1,60,0.3
2616,date ('2020-09-09 00:00:00'),109,21056,5,7,2,0,38,4,1,0,7,37,33,26,0.2857142857142857,0,60,0.3
2640,date ('2020-09-10 00:00:00'),110,21055,6,5,2,0,40,3,1,0,7,33,31,50,0.2857142857142857,1,61,0.3
2664,date ('2020-09-11 00:00:00'),111,21054,5,7,2,0,40,4,1,0,7,39,29,36,0.2857142857142857,1,62,0.3
2688,date ('2020-09-12 00:00:00'),112,21054,3,9,2,0,40,5,1,0,7,39,39,23,0.2857142857142857,0,62,0.3
2712,date ('2020-09-13 00:00:00'),113,21053,3,9,2,0,41,4,1,0,7,31,24,37,0.2857142857142857,1,63,0.3
2736,date ('2020-09-14 00:00:00'),114,21052,3,10,2,0,41,5,1,0,7,33,28,38,0.2857142857142857,1,64,0.3
2760,date ('2020-09-15 00:00:00'),115,21051,4,10,2,0,41,5,1,0,7,21,26,30,0.2857142857142857,1,65,0.3
2784,date ('2020-09-16 00:00:00'),116,21050,4,10,2,0,42,5,2,0,7,26,25,40,0.2857142857142857,1,66,0.3
2808,date ('2020-09-17 00:00:00'),117,21049,3,12,2,0,42,7,2,0,7,37,36,31,0.2857142857142857,1,67,0.3
2832,date ('2020-09-18 00:00:00'),118,21049,3,12,2,0,42,7,2,0,7,42,30,39,0.2857142857142857,0,67,0.3
2856,date ('2020-09-19 00:00:00'),119,21049,2,12,2,0,43,6,2,0,7,27,27,35,0.2857142857142857,0,67,0.3
